"CodeCom";"NomCom";"CodeDep";"AnneeCreationCom";"PopDGF2017";"PopDGF2018";"PopInsee2018";"DF2016";"DF2017";"DF2018";"PF4Taxes2017";"PF4Taxes2018";"RRF2018";"PartDynPop";"MtEcretement"
"12184";"POMAYROLS";"12";2014;212;213;130;44181;42636;42700;54693;53249;153318;64;0
"12185";"PONT-DE-SALARS";"12";2014;1862;1860;1706;195729;173391;167724;1495828;1507112;1564724;-157;5510
"12186";"POUSTHOMY";"12";2014;279;286;221;44855;43758;44209;95559;90492;153990;451;0
"12187";"PRADES-D'AUBRAC";"12";2014;584;582;423;118887;115448;113643;166030;161543;305839;-132;0
"12188";"PRADES-SALARS";"12";2014;357;367;306;77789;76406;77051;116826;119452;276238;645;0
"12189";"PRADINAS";"12";2014;418;423;373;103132;100164;100486;185974;179778;236248;322;0
"12190";"PREVINQUIERES";"12";2014;355;355;307;81210;79298;79298;123486;114998;189624;0;0
"12191";"PRIVEZAC";"12";2014;403;400;353;70226;68229;68036;148787;150251;223816;-193;0
"12192";"MOUNES-PROHENCOUX";"12";2014;284;284;196;92967;91245;91245;72748;51182;166524;0;0
"12193";"PRUINES";"12";2014;360;356;317;79479;77958;77700;123908;127282;225548;-258;0
"12194";"QUINS";"12";2014;927;935;859;192927;188339;188909;308298;335312;496220;570;0
"12195";"REBOURGUIL";"12";2014;352;349;289;72159;70821;70628;135204;121111;230579;-193;0
"12197";"REQUISTA";"12";2014;2279;2273;2119;317515;249933;242644;1887281;1868897;2019427;-485;6804
"12198";"RIEUPEYROUX";"12";2014;2217;2215;2054;379716;363599;363438;1187287;1188687;1545283;-161;0
"12199";"RIGNAC";"12";2014;2199;2228;2073;316978;301889;302639;1409275;1408898;1207731;2336;1586
"12200";"RIVIERE-SUR-TARN";"12";2014;1242;1246;1091;117529;107208;105709;803433;822582;898033;297;1796
"12201";"RODELLE";"12";2014;1209;1216;1124;194973;191106;191624;600877;548439;660027;518;0
"12202";"RODEZ";"12";2014;26575;26438;25956;3531194;3145515;3048415;29552317;29884958;31602372;-14680;82420
"12203";"ROQUEFORT-SUR-SOULZON";"12";2014;657;631;607;0;0;0;1945503;1944610;1871233;0;0
"12204";"ROQUE-SAINTE-MARGUERITE";"12";2014;320;323;195;56834;54869;54993;154155;159187;199806;193;69
"12205";"ROUQUETTE";"12";2014;880;888;806;118208;113673;114238;380033;479015;444831;565;0
"12206";"ROUSSENNAC";"12";2014;686;687;624;76069;73539;73607;188007;188051;361168;68;0
"12207";"RULLAC-SAINT-CIRQ";"12";2014;429;420;354;120879;116431;115851;142338;173446;257694;-580;0
"12208";"SAINT-AFFRIQUE";"12";2014;9785;9760;8912;1136878;1050353;1047942;6640289;6781250;9936757;-2411;0
"12209";"SAINT-AMANS-DES-COTS";"12";2014;981;989;780;100776;79940;72212;1101153;990748;1025276;574;8302
"12210";"SAINT-ANDRE-DE-NAJAC";"12";2014;566;569;424;158525;149262;149460;198803;284181;563673;198;0
"12211";"SAINT-ANDRE-DE-VEZINES";"12";2014;210;224;133;35237;33770;34509;108126;115202;148876;902;163
"12212";"SAINT-BEAULIZE";"12";2014;173;171;106;31970;30920;30791;53994;54842;105152;-129;0
"12213";"SAINT-BEAUZELY";"12";2014;671;684;588;92834;87721;85410;263601;267042;582956;882;0
"12214";"SAINT-CHELY-D'AUBRAC";"12";2014;776;786;561;150313;144208;144901;358817;326953;665738;693;0
"12215";"SAINT-CHRISTOPHE-VALLON";"12";2014;1184;1186;1147;154523;147352;147500;580888;598637;664651;148;0
"12216";"SAINT-COME-D'OLT";"12";2014;1516;1528;1374;158294;136292;137210;771977;902998;807500;918;0
"12217";"SAINTE-CROIX";"12";2014;829;826;741;88189;84408;84198;290216;315260;438807;-210;0
"12219";"SAINTE-EULALIE-D'OLT";"12";2014;506;510;391;69231;66197;63782;285049;283657;297101;259;743
"12220";"SAINTE-EULALIE-DE-CERNON";"12";2014;403;415;281;60059;57034;57808;143564;151491;363164;774;0
"12221";"SAINT-FELIX-DE-LUNEL";"12";2014;452;435;388;94585;90616;89520;205924;205604;341993;-1096;0
"12222";"SAINT-FELIX-DE-SORGUES";"12";2014;319;324;244;38036;36763;37085;134383;145411;198091;322;0
"12223";"ARGENCES EN AUBRAC";"12";2015;2164;2156;1718;377807;359816;359816;2678958;3099461;3189850;0;0
"12224";"SAINT GENIEZ D'OLT ET D'AUBRAC ";"12";2015;2946;2943;2241;480425;487109;456965;1604095;1598904;2009426;0;0
"12225";"SAINT-GEORGES-DE-LUZENCON";"12";2014;1727;1755;1625;161298;147326;147470;1130967;1088186;1380219;2183;2039
"12226";"SAINT-HIPPOLYTE";"12";2014;626;630;463;11273;0;0;2188108;2226153;1437332;268;268
"12227";"SAINT-IGEST";"12";2014;224;226;202;40936;39905;40034;52089;60103;125876;129;0
"12228";"SAINT-IZAIRE";"12";2014;456;455;312;81990;77288;76759;243645;250914;426331;-64;465
"12229";"SAINT-JEAN-D'ALCAPIES";"12";2014;284;284;268;37792;35942;35942;118366;125450;169766;0;0
"12230";"SAINT-JEAN-DELNOUS";"12";2014;475;470;448;58065;53765;53327;229893;246982;265191;-322;116
"12231";"SAINT-JEAN-DU-BRUEL";"12";2014;1076;1098;677;122557;113141;113691;643245;653063;769512;1604;1054
"12232";"SAINT-JEAN-ET-SAINT-PAUL";"12";2014;427;427;282;55870;53223;53223;164744;174327;288033;0;0
"12233";"SAINT-JUERY";"12";2014;333;335;282;94108;92910;93039;95229;82266;188152;129;0
"12234";"SAINTE-JULIETTE-SUR-VIAUR";"12";2014;611;617;596;101426;98715;99115;272905;289737;403162;400;0
"12235";"SAINT-JUST-SUR-VIAUR";"12";2014;299;299;217;99946;98145;98145;102888;114826;219070;0;0
"12236";"SAINT-LAURENT-DE-LEVEZOU";"12";2014;219;220;160;53798;51857;51614;122154;123937;170319;64;307
"12237";"SAINT-LAURENT-D'OLT";"12";2014;928;937;721;144081;139370;132232;342623;330133;522762;641;0
"12238";"SAINT-LEONS";"12";2014;491;502;407;80446;74798;73935;329015;336314;385216;710;1573
"12239";"SAINT-MARTIN-DE-LENNE";"12";2014;359;373;307;43065;41092;38841;147131;140089;185600;902;0
"12240";"SAINT-PARTHEM";"12";2014;495;490;409;100310;96722;96400;181928;251350;388835;-322;0
"12241";"SAINTE-RADEGONDE";"12";2014;1851;1872;1863;129960;103726;93905;1945417;2017735;1470971;1652;11473
"12242";"SAINT-REMY";"12";2014;380;380;348;11962;5967;2865;377968;390749;310179;0;3102
"12243";"SAINT-ROME-DE-CERNON";"12";2014;940;973;876;88176;82484;84427;515661;543492;787356;2364;421
"12244";"SAINT-ROME-DE-TARN";"12";2014;1100;1107;886;96287;84643;71383;780116;802811;941980;511;2729
"12246";"SAINT-SANTIN";"12";2014;612;613;569;123670;119946;120013;248421;333505;405079;67;0
"12247";"SAINT-SATURNIN-DE-LENNE";"12";2014;433;402;323;70904;67883;62577;175329;170095;250338;-1998;0
"12248";"SAINT-SERNIN-SUR-RANCE";"12";2014;870;875;771;69951;60639;59676;536980;526512;800386;352;1315
"12249";"SAINT-SEVER-DU-MOUSTIER";"12";2014;308;304;221;84634;82796;82538;87152;61938;175540;-258;0
"12250";"SAINT-SYMPHORIEN-DE-THENIERES";"12";2014;304;310;222;70543;63561;61240;313442;304943;373868;387;2708
"12251";"SAINT-VICTOR-ET-MELVIEU";"12";2014;488;484;381;24458;11830;1613;605092;660660;620806;-258;5798
"12252";"SALLES-COURBATIES";"12";2014;521;516;417;68550;65866;65542;164585;183588;261373;-324;0
"12253";"SALLES-CURAN";"12";2014;1548;1546;1087;232040;209477;202633;1373872;1391468;1553412;-153;6691
"12254";"SALLES-LA-SOURCE";"12";2014;2481;2479;2278;298038;289452;289289;1355525;1391881;1450149;-163;0
"12255";"SALMIECH";"12";2014;844;856;789;141178;140717;141560;420721;374506;499770;843;0
"12256";"SALVAGNAC-CAJARC";"12";2014;495;495;380;39624;38068;37677;256873;269470;168697;0;391
"12257";"CAUSSE-ET-DIEGE";"12";2014;847;848;735;117930;114118;114188;408583;416213;413271;70;0
"12258";"SALVETAT-PEYRALES";"12";2014;1207;1215;992;237848;227734;228326;532084;516485;858855;592;0
"12259";"SANVENSA";"12";2014;756;757;679;195480;184602;184671;255232;363340;570019;69;0
"12260";"SAUCLIERES";"12";2014;210;223;151;40337;37011;36995;150159;152877;218366;838;854
"12261";"SAUJAC";"12";2014;193;195;132;23532;22887;23016;58061;64487;92122;129;0
"12262";"SAUVETERRE-DE-ROUERGUE";"12";2014;980;997;817;167760;162411;163633;508837;499864;630134;1222;0
"12263";"SAVIGNAC";"12";2014;751;772;734;98153;95687;97139;360387;367647;371272;1452;0
"12264";"SEBAZAC-CONCOURES";"12";2014;3367;3381;3317;227743;195938;183334;3242742;3324810;1986199;1190;13794
"12265";"SEBRAZAC";"12";2014;582;585;511;81662;73787;73985;260675;313348;436213;198;0
"12266";"SEGUR";"12";2014;707;695;587;147995;140366;138343;433721;432393;766418;-816;1207
"12267";"SELVE";"12";2014;737;729;641;134351;129221;128673;245977;305801;376550;-548;0
"12268";"SENERGUES";"12";2014;548;549;435;175332;171092;171157;149080;153746;467934;65;0
"12269";"SERRE";"12";2014;137;136;122;29795;28766;28702;35377;34345;85074;-64;0
"12270";"SÉVÉRAC D'AVEYRON";"12";2015;4914;4875;4246;991539;996081;996081;2611358;2759706;5040184;0;0
"12272";"SONNAC";"12";2014;535;543;515;58931;52307;50674;391426;397586;357789;523;2156
"12273";"SOULAGES-BONNEVAL";"12";2014;335;339;303;43937;41291;40734;208725;194521;205484;258;815
"12274";"SYLVANES";"12";2014;173;177;109;36562;32177;32435;70237;97730;105772;258;0
"12275";"TAURIAC-DE-CAMARES";"12";2014;89;90;49;25436;24797;24861;25274;39580;69760;64;0
"12276";"TAURIAC-DE-NAUCELLE";"12";2014;427;437;381;100976;98752;99397;172114;186757;289277;645;0
"12277";"TAUSSAC";"12";2014;591;584;495;124879;92232;90311;381583;455133;565129;-463;1458
"12278";"TAYRAC";"12";2014;198;199;168;62131;60962;61026;76371;73580;135667;64;0
"12280";"THERONDELS";"12";2014;530;522;418;93424;78285;75855;376495;470735;502247;-519;1911
"12281";"TOULONJAC";"12";2014;766;779;772;74935;71701;72385;398925;404101;339382;900;216
"12282";"TOURNEMIRE";"12";2014;485;499;433;28031;24081;23683;308513;317948;371847;902;1300
"12283";"TREMOUILLES";"12";2014;573;573;518;98629;93895;93895;261801;259998;525134;0;0
"12284";"TRUEL";"12";2014;476;481;351;7449;0;0;1631446;1633751;1313540;322;322
"12286";"VABRES-L'ABBAYE";"12";2014;1281;1283;1210;182982;174749;174898;690863;718501;907685;149;0
"12287";"VAILHOURLES";"12";2014;777;745;682;90709;85139;82675;409593;408158;460847;-2200;264
"12288";"VALADY";"12";2014;1688;1686;1559;154917;146872;146717;842339;859868;726630;-155;0
"12289";"VALZERGUES";"12";2014;245;246;224;37608;36494;36558;63869;66276;142987;64;0
"12290";"VAUREILLES";"12";2014;592;595;538;77912;74672;74871;198357;200521;337042;199;0
"12291";"VERRIERES";"12";2014;529;541;458;111478;108913;97661;177134;177472;359500;784;0
"12292";"VERSOLS-ET-LAPEYRE";"12";2014;521;516;453;68593;65976;65652;220465;229263;295700;-324;0
"12293";"VEYREAU";"12";2014;218;216;143;46745;45645;45356;112436;115507;162227;-129;160
"12294";"VEZINS-DE-LEVEZOU";"12";2014;761;758;661;165122;156555;155326;451753;463999;777986;-207;1022
"12295";"VIALA-DU-PAS-DE-JAUX";"12";2014;133;136;99;22203;21235;21428;45703;46813;100703;193;0
"12296";"VIALA-DU-TARN";"12";2014;683;688;465;123035;119370;108407;358480;362115;607270;339;329
"12297";"VIBAL";"12";2014;608;616;526;102624;99810;100344;222794;216417;375649;534;0
"12298";"VILLECOMTAL";"12";2014;468;472;401;110385;102055;102313;192095;229031;408478;258;0
"12299";"VILLEFRANCHE-DE-PANAT";"12";2014;963;978;754;123099;107039;100921;1005740;1011523;946264;1075;7193
"12300";"VILLEFRANCHE-DE-ROUERGUE";"12";2014;12972;13019;12642;951667;767174;742581;12275420;11846301;13383169;4678;29271
"12301";"VILLENEUVE";"12";2014;2165;2184;2013;224722;209476;211002;1133691;1206244;1509586;1526;0
"12303";"VIMENET";"12";2014;337;335;253;53161;51407;50873;106574;101743;203133;-129;0
"12305";"VIVIEZ";"12";2014;1348;1326;1304;30447;0;0;1928053;1899761;1482297;0;0
"12307";"CURAN";"12";2014;360;365;330;71499;67603;67359;204396;210974;355311;322;566
"13001";"AIX-EN-PROVENCE";"13";2014;149471;150159;146192;14148980;11830746;11465521;193220294;196197563;206860354;86579;451804
"13002";"ALLAUCH";"13";2014;21885;21706;21582;2727004;2517104;2487235;17865971;18111791;24113574;-18801;11068
"13003";"ALLEINS";"13";2014;2545;2574;2541;167500;140417;132177;2374536;2420392;2503082;2381;10621
"13004";"ARLES";"13";2014;54855;54966;53853;8052500;7079630;7012329;54971191;56379037;94128521;12768;80069
"13005";"AUBAGNE";"13";2014;45954;46248;45844;3741153;2843834;2725750;54718888;55587602;72142088;33272;151356
"13006";"AUREILLE";"13";2014;1656;1637;1583;178050;167186;164986;986925;944643;1227560;-1467;733
"13007";"AURIOL";"13";2014;11741;11953;11707;1353494;1242900;1259937;8760098;9004906;12447035;20906;3869
"13008";"AURONS";"13";2014;565;565;551;18519;8277;3552;581077;586372;616088;0;4725
"13009";"BARBEN";"13";2014;833;849;840;22387;11080;6433;818911;839519;983791;1123;5770
"13010";"BARBENTANE";"13";2014;4328;4416;4317;219273;184316;187812;3120610;3250383;3937483;7735;4239
"13011";"BAUX-DE-PROVENCE";"13";2014;521;499;399;0;0;0;747381;719801;3159191;0;0
"13012";"BEAURECUEIL";"13";2014;606;640;622;20594;6889;1749;858273;880733;742176;2282;7422
"13013";"BELCODENE";"13";2014;1976;1969;1941;157755;141855;137669;1425533;1458378;1729675;-554;3632
"13014";"BERRE-L'ETANG";"13";2014;13856;13643;13572;0;0;0;45958819;45555105;46735154;0;0
"13015";"BOUC-BEL-AIR";"13";2014;14492;14754;14667;1061743;823122;797374;15763083;16225407;17586221;26430;52178
"13016";"BOUILLADISSE";"13";2014;6223;6250;6173;691026;639674;641580;4193885;4285004;5742333;2474;568
"13017";"BOULBON";"13";2014;1588;1575;1510;68650;37509;27664;1572174;1596457;2036172;-999;8846
"13018";"CABANNES";"13";2014;4546;4539;4489;246784;199042;191038;3565764;3698004;4480770;-617;7387
"13019";"CABRIES";"13";2014;9987;10150;9948;527456;331648;288695;12598018;12769211;14655493;15787;58740
"13020";"CADOLIVE";"13";2014;2187;2211;2189;223513;198885;197698;1523498;1546532;2438356;1931;3118
"13021";"CARRY-LE-ROUET";"13";2014;7218;7262;6021;522440;372977;323669;9827794;9853504;8755795;4103;53411
"13022";"CASSIS";"13";2014;9330;9284;7325;390636;162227;89102;13124052;12880007;16388316;-4411;68714
"13023";"CEYRESTE";"13";2014;4634;4742;4580;325000;296594;298894;3602585;3733953;4470202;9576;7276
"13024";"CHARLEVAL";"13";2014;2685;2816;2784;183971;157184;154872;2645602;2722728;2520180;10881;13193
"13025";"CHATEAUNEUF-LE-ROUGE";"13";2014;2264;2263;2232;80413;35746;22779;2367860;2407916;2624401;-81;12886
"13026";"CHATEAUNEUF-LES-MARTIGUES";"13";2014;14280;15165;15149;229426;0;0;24307599;25031239;26680998;89539;89539
"13027";"CHATEAURENARD";"13";2014;15977;15964;15833;1493947;1294440;1278536;13288443;13810225;18226429;-1322;14582
"13028";"CIOTAT";"13";2014;40146;40163;35994;4230111;3806658;3756284;38363683;39558519;56432859;1898;52272
"13029";"CORNILLON-CONFOUX";"13";2014;1472;1471;1396;107044;65459;46110;2321803;2354802;1927326;-76;19273
"13030";"CUGES-LES-PINS";"13";2014;5120;5133;5060;437553;385214;383761;3561628;3672717;5494929;1164;2617
"13031";"DESTROUSSE";"13";2014;3389;3437;3418;284311;272041;271711;2465665;2550845;2508127;4090;4420
"13032";"EGUILLES";"13";2014;7893;7893;7807;486471;346583;316586;8222815;8418345;10364757;0;29997
"13033";"ENSUES-LA-REDONNE";"13";2014;5934;5976;5559;384454;320949;312362;5046675;5188174;6843692;3829;12416
"13034";"EYGALIERES";"13";2014;2168;2200;1858;80438;39002;22355;2783973;2995031;2273260;2573;19220
"13035";"EYGUIERES";"13";2014;7235;7361;7138;525581;457246;450865;6557922;6714046;8040082;11768;18149
"13036";"EYRAGUES";"13";2014;4499;4568;4476;390344;356142;359123;3149793;3292059;3964621;6090;3109
"13037";"FARE-LES-OLIVIERS";"13";2014;8223;8286;8242;709966;608963;592954;7715270;7904782;10920616;5964;21973
"13038";"FONTVIEILLE";"13";2014;3905;3927;3732;355030;307200;300216;3218015;3139289;3885001;1906;8890
"13039";"FOS-SUR-MER";"13";2014;16496;16480;16242;0;0;0;57901037;58430472;61126839;0;0
"13040";"FUVEAU";"13";2014;10069;10204;9928;901993;777751;772802;8803533;9152006;11458359;13083;18032
"13041";"GARDANNE";"13";2014;20365;20186;20126;1410607;848826;678568;31369320;31860549;37853972;-18661;151597
"13042";"GEMENOS";"13";2014;6359;6579;6496;166650;0;0;14135648;14402452;13328813;20282;20282
"13043";"GIGNAC-LA-NERTHE";"13";2014;9251;9181;9152;1396304;1292756;1275386;7464993;7619788;11242380;-6704;10666
"13044";"GRANS";"13";2014;4599;4818;4780;264746;94474;42000;9013527;9139431;9125072;19455;71929
"13045";"GRAVESON";"13";2014;4822;5012;4916;269148;235660;251076;3242078;3406399;4855951;16960;1544
"13046";"GREASQUE";"13";2014;4124;4211;4171;423079;368686;366364;3457202;3553540;4003700;7603;9925
"13047";"ISTRES";"13";2014;45142;44774;44514;2816276;1002595;470543;92830744;94419718;105772460;-41519;490533
"13048";"JOUQUES";"13";2014;4710;4733;4515;285559;230750;216712;4448143;4537933;3769898;2039;16077
"13049";"LAMANON";"13";2014;2059;2084;2072;55405;13931;0;2816928;2863284;2475082;1996;15927
"13050";"LAMBESC";"13";2014;9893;10038;9821;841335;728482;726640;8442739;8613568;10380452;14027;15869
"13051";"LANCON-PROVENCE";"13";2014;8921;8978;8925;511915;397843;379201;8462310;8612008;11802956;5445;24087
"13052";"MAILLANE";"13";2014;2601;2628;2556;131721;106753;107881;1640622;1735988;2244876;2223;1095
"13053";"MALLEMORT";"13";2014;7330;7367;5992;388714;292178;254258;8815750;9020756;6654777;3456;41376
"13054";"MARIGNANE";"13";2014;34554;34350;34222;3731596;3265714;3161253;36707856;37282738;44270295;-22434;82027
"13055";"MARSEILLE";"13";2014;877177;881340;869815;145221311;134946398;135483116;743094560;755518540;1119455947;536718;0
"13056";"MARTIGUES";"13";2014;51092;51472;49938;0;0;0;142991554;143843129;143622296;43443;43443
"13057";"MAS-BLANC-DES-ALPILLES";"13";2014;536;539;522;13135;5075;3039;398578;415082;703386;196;2232
"13058";"MAUSSANE-LES-ALPILLES";"13";2014;2717;2761;2278;94189;48743;38595;2751959;2790467;3165176;3645;13793
"13059";"MEYRARGUES";"13";2014;3848;3853;3803;183984;118910;101649;3940629;3987207;3508795;432;17693
"13060";"MEYREUIL";"13";2014;5484;5533;5495;109509;0;0;9292892;9464841;8501470;4426;4426
"13061";"SAINT-PIERRE-DE-MEZOARGUES";"13";2014;240;237;219;0;0;0;262239;262534;375593;0;0
"13062";"MIMET";"13";2014;4733;4752;4714;408023;343193;330064;4354097;4430160;4431451;1685;14814
"13063";"MIRAMAS";"13";2014;26229;26270;26104;2142518;1250929;1000947;47583565;48030671;49743876;4391;254373
"13064";"MOLLEGES";"13";2014;2648;2656;2591;206122;185141;183456;1776725;1887269;2150728;659;2344
"13065";"MOURIES";"13";2014;3828;3815;3523;249413;216211;210657;2782855;2809167;3424840;-1122;4432
"13066";"NOVES";"13";2014;5790;5953;5836;366087;314174;318876;4715055;4939518;5455733;14852;10150
"13067";"ORGON";"13";2014;3202;3204;3141;67333;0;0;4411015;4506964;4629240;169;169
"13068";"PARADOU";"13";2014;2149;2247;1977;100560;80827;78411;2041083;2109415;1832143;7902;10318
"13069";"PELISSANNE";"13";2014;10208;10354;10305;1045596;943224;937010;9128000;9351675;12193983;14172;20386
"13070";"PENNE-SUR-HUVEAUNE";"13";2014;6405;6459;6445;725916;619618;599939;6523721;6604641;8616727;4968;24647
"13071";"PENNES-MIRABEAU";"13";2014;20827;21715;21680;1137818;791560;800284;24283836;24772935;28954237;93273;84549
"13072";"PEYNIER";"13";2014;3449;3579;3501;129360;73753;67062;3600122;3749625;4145750;11133;17824
"13073";"PEYPIN";"13";2014;5560;5555;5521;498306;434748;425083;4483416;4547219;6022463;-452;9213
"13074";"PEYROLLES-EN-PROVENCE";"13";2014;5043;5101;5062;241868;160542;147928;4845419;4933908;5386749;5188;17802
"13075";"PLAN-DE-CUQUES";"13";2014;10747;10701;10575;2453957;2323372;2305628;8904015;9162031;11289451;-4481;13263
"13076";"PLAN-D'ORGON";"13";2014;3404;3492;3454;57104;0;0;4617445;4818196;4490552;7513;7513
"13077";"PORT-DE-BOUC";"13";2014;17942;17654;17613;3343118;3003779;2884882;22770814;22880973;28679219;-29609;89288
"13078";"PORT-SAINT-LOUIS-DU-RHONE";"13";2014;9007;8922;8675;1785665;1477851;1395254;13426924;13608975;17610382;-8115;74482
"13079";"PUYLOUBIER";"13";2014;2020;1965;1922;139115;102956;90157;1855332;1885860;2120755;-4355;8444
"13080";"PUY-SAINTE-REPARADE";"13";2014;5631;5707;5647;406840;332738;320242;5430474;5531826;5040944;6890;19386
"13081";"ROGNAC";"13";2014;11995;12013;11985;527675;245944;142585;18947353;19151915;19737158;1776;105135
"13082";"ROGNES";"13";2014;5044;5066;4918;375020;307454;290875;4919993;5010957;4736186;1966;18545
"13083";"ROGNONAS";"13";2014;4104;4133;4105;212972;169261;165319;3154591;3366331;4080994;2528;6470
"13084";"ROQUE-D'ANTHERON";"13";2014;5770;5808;5563;677617;592601;579119;5327050;5417100;6652553;3452;16934
"13085";"ROQUEFORT-LA-BEDOULE";"13";2014;5571;5646;5600;572941;529483;528312;4363898;4517328;4859234;6791;7962
"13086";"ROQUEVAIRE";"13";2014;9134;9229;9078;1214604;1126029;1129281;6908422;7071190;9709964;9104;5852
"13087";"ROUSSET";"13";2014;5018;5064;4869;0;0;0;15184662;15595493;15368337;4111;4111
"13088";"ROVE";"13";2014;4798;4966;4821;452743;407467;409585;4193908;4321957;4488379;14979;12861
